2457444.92520500 0.99860300 0.00086800 1.01343953 1.32993550 -0.95678782 1.07431480
2457444.92672600 0.99560400 0.00087300 1.05847553 0.75828250 1.40085318 8.96010780
2457444.92835500 1.00410200 0.00088700 1.10874353 1.20966350 1.29778118 9.51067180
2457444.92988900 0.99629800 0.00088700 1.15817053 0.46320850 1.14060118 5.05508680
2457444.93145500 0.99549300 0.00089500 1.21076453 1.03343250 2.61792418 6.05057780
2457444.93298000 1.00119300 0.00090400 1.26419153 0.48941450 1.71873218 8.02742080
2457444.93462900 0.99359600 0.00090000 1.32459253 0.07302150 0.19827618 8.56880280
2457444.93615300 0.98984400 0.00091200 1.38300253 -0.01909650 1.49990118 11.33379680
2457444.93768900 0.99304100 0.00092200 1.44461053 -0.30039650 2.36756518 9.01248680
2457444.93934700 0.99526000 0.00092800 1.51425453 0.05902650 1.99301218 9.25330880
2457444.94099300 0.99199100 0.00094100 1.58696953 0.19396850 2.53642918 10.71741880
2457444.94252800 1.00188400 0.00096000 1.65831053 0.29961850 0.80448718 8.33675880
2457444.94414500 0.99517400 0.00096800 1.73725253 -0.12850750 2.58480218 10.23200580
2457444.94570900 0.99848100 0.00097500 1.81767653 0.20687750 1.22315118 10.85940080
2457444.94723400 0.99179600 0.00098800 1.90022853 0.77188050 0.44008218 10.11699480
2457444.94876900 0.98700600 0.00099900 1.98786553 0.10946250 2.53213218 10.39730980
