sweep,best_lp,median_lp,best_minus_median,accept,pop_spread,elapsed_s
2124,128943.6578,128051.0942,892.5636,0.0000,7.44639,13386.7
2125,128943.6578,128051.0942,892.5636,0.0000,7.44639,13392.8
2126,128943.6578,128060.8802,882.7776,0.0185,7.45789,13399.2
2127,128943.6578,128060.8802,882.7776,0.0000,7.45789,13405.4
2128,128943.6578,128060.8802,882.7776,0.0000,7.45789,13411.2
2129,128943.6578,128073.6213,870.0365,0.0185,7.46569,13416.9
2130,128943.6578,128073.6213,870.0365,0.0000,7.46569,13423.0
2131,128943.6578,128073.6213,870.0365,0.0000,7.46569,13429.7
2132,128943.6578,128073.6213,870.0365,0.0000,7.46569,13436.0
2133,128943.6578,128073.6213,870.0365,0.0000,7.46569,13442.5
2134,128943.6578,128073.6213,870.0365,0.0000,7.46569,13448.6
2135,128943.6578,128073.6213,870.0365,0.0000,7.46569,13455.7
2136,128943.6578,128073.6213,870.0365,0.0000,7.46569,13461.9
2137,128943.6578,128073.6213,870.0365,0.0000,7.46569,13467.9
2138,128943.6578,128073.6213,870.0365,0.0000,7.46569,13474.1
2139,128943.6578,128073.6213,870.0365,0.0000,7.46569,13480.2
2140,128943.6578,128073.6213,870.0365,0.0000,7.46569,13486.9
2141,128943.6578,128073.6213,870.0365,0.0000,7.46569,13493.0
2142,128943.6578,128073.6213,870.0365,0.0000,7.46569,13499.3
2143,128943.6578,128073.6213,870.0365,0.0000,7.46569,13506.3
2144,128943.6578,128073.6213,870.0365,0.0000,7.46569,13511.8
2145,128943.6578,128073.6213,870.0365,0.0000,7.46569,13518.7
2146,128943.6578,128073.6213,870.0365,0.0000,7.46569,13525.1
2147,128943.6578,128073.6213,870.0365,0.0000,7.46569,13531.4
2148,128943.6578,128073.6213,870.0365,0.0000,7.46569,13537.5
2149,128943.6578,128073.6213,870.0365,0.0000,7.46569,13545.0
2150,128943.6578,128073.6213,870.0365,0.0000,7.46569,13551.9
2151,128943.6578,128073.6213,870.0365,0.0000,7.46569,13558.3
2152,128943.6578,128073.6213,870.0365,0.0000,7.46569,13564.5
2153,128943.6578,128073.6213,870.0365,0.0000,7.46569,13570.9
2154,128943.6578,128073.6213,870.0365,0.0000,7.46569,13576.8
2155,128943.6578,128073.6213,870.0365,0.0000,7.46569,13582.6
2156,128943.6578,128073.6213,870.0365,0.0000,7.46569,13589.7
2157,128943.6578,128073.6213,870.0365,0.0370,7.46095,13595.8
2158,128943.6578,128073.6213,870.0365,0.0000,7.46095,13602.8
2159,128943.6578,128073.6213,870.0365,0.0185,7.45958,13609.4
2160,128943.6578,128073.6213,870.0365,0.0000,7.45958,13616.0
2161,128943.6578,128073.6213,870.0365,0.0000,7.45958,13621.8
2162,128943.6578,128073.6213,870.0365,0.0000,7.45958,13628.2
2163,128943.6578,128073.6213,870.0365,0.0000,7.45958,13634.8
2164,128943.6578,128073.6213,870.0365,0.0000,7.45958,13641.1
2165,128943.6578,128073.6213,870.0365,0.0000,7.45958,13647.4
2166,128943.6578,128073.6213,870.0365,0.0185,7.46882,13654.9
2167,128943.6578,128073.6213,870.0365,0.0000,7.46882,13661.6
2168,128943.6578,128073.6213,870.0365,0.0000,7.46882,13667.7
2169,128943.6578,128073.6213,870.0365,0.0185,7.47981,13673.7
2170,128943.6578,128073.6213,870.0365,0.0000,7.47981,13679.9
2171,128943.6578,128073.6213,870.0365,0.0185,7.46962,13686.3
2172,128943.6578,128073.6213,870.0365,0.0185,7.45255,13692.9
2173,128943.6578,128073.6213,870.0365,0.0000,7.45255,13699.8
2174,128943.6578,128073.6213,870.0365,0.0000,7.45255,13705.5
2175,128943.6578,128073.6213,870.0365,0.0000,7.45255,13711.5
2176,128943.6578,128073.6213,870.0365,0.0000,7.45255,13718.0
2177,128943.6578,128073.6213,870.0365,0.0000,7.45255,13724.2
2178,128943.6578,128073.6213,870.0365,0.0185,7.45763,13729.8
2179,128943.6578,128073.6213,870.0365,0.0000,7.45763,13736.5
2180,128943.6578,128073.6213,870.0365,0.0000,7.45763,13742.5
2181,128943.6578,128073.6213,870.0365,0.0000,7.45763,13749.3
2182,128943.6578,128073.6213,870.0365,0.0370,7.46336,13755.5
2183,128943.6578,128073.6213,870.0365,0.0000,7.46336,13762.2
2184,128943.6578,128073.6213,870.0365,0.0000,7.46336,13768.9
2185,128943.6578,128073.6213,870.0365,0.0185,7.4669,13775.4
2186,128943.6578,128073.6213,870.0365,0.0000,7.4669,13781.9
2187,128943.6578,128073.6213,870.0365,0.0000,7.4669,13788.8
2188,128943.6578,128073.6213,870.0365,0.0185,7.46762,13795.8
2189,128943.6578,128073.6213,870.0365,0.0000,7.46762,13801.7
2190,128943.6578,128073.6213,870.0365,0.0000,7.46762,13808.0
2191,128954.6371,128073.6213,881.0158,0.0185,7.46539,13814.2
2192,128954.6371,128073.6213,881.0158,0.0000,7.46539,13821.3
2193,128954.6371,128073.6213,881.0158,0.0185,7.45896,13828.0
2194,128954.6371,128073.6213,881.0158,0.0000,7.45896,13834.5
2195,128954.6371,128073.6213,881.0158,0.0000,7.45896,13841.5
2196,128954.6371,128073.6213,881.0158,0.0185,7.45312,13847.9
2197,128954.6371,128083.7073,870.9297,0.0185,7.47168,13854.9
2198,128954.6371,128083.7073,870.9297,0.0000,7.47168,13861.8
2199,128954.6371,128083.7073,870.9297,0.0185,7.49207,13868.6
2200,128954.6371,128083.7073,870.9297,0.0185,7.47456,13874.8
2201,128954.6371,128083.7073,870.9297,0.0000,7.47456,13881.1
2202,128954.6371,128083.7073,870.9297,0.0000,7.47456,13886.9
2203,128954.6371,128083.7073,870.9297,0.0000,7.47456,13892.8
2204,128954.6371,128083.7073,870.9297,0.0000,7.47456,13899.2
2205,128954.6371,128083.7073,870.9297,0.0000,7.47456,13905.6
2206,128954.6371,128083.7073,870.9297,0.0185,7.55379,13912.8
2207,128954.6371,128083.7073,870.9297,0.0185,7.53775,13918.8
2208,128954.6371,128083.7073,870.9297,0.0185,7.52821,13926.0
2209,128954.6371,128083.7073,870.9297,0.0000,7.52821,13932.9
2210,128954.6371,128083.7073,870.9297,0.0000,7.52821,13938.9
2211,128954.6371,128083.7073,870.9297,0.0000,7.52821,13945.5
2212,128954.6371,128083.7073,870.9297,0.0000,7.52821,13952.1
2213,128954.6371,128083.7073,870.9297,0.0000,7.52821,13958.4
2214,128954.6371,128083.7073,870.9297,0.0185,7.51058,13964.6
2215,128954.6371,128083.7073,870.9297,0.0000,7.51058,13971.4
2216,128954.6371,128083.7073,870.9297,0.0000,7.51058,13977.1
2217,128954.6371,128083.7073,870.9297,0.0000,7.51058,13983.5
2218,128954.6371,128083.7073,870.9297,0.0000,7.51058,13990.0
2219,128954.6371,128083.7073,870.9297,0.0000,7.51058,13995.9
2220,128954.6371,128083.7073,870.9297,0.0000,7.51058,14002.9
2221,128954.6371,128083.7073,870.9297,0.0000,7.51058,14009.0
2222,128954.6371,128083.7073,870.9297,0.0000,7.51058,14014.9
2223,128954.6371,128083.7073,870.9297,0.0000,7.51058,14021.1
2224,128954.6371,128083.7073,870.9297,0.0000,7.51058,14028.2
2225,128954.6371,128083.7073,870.9297,0.0000,7.51058,14035.2
2226,128954.6371,128083.7073,870.9297,0.0185,7.4846,14041.7
2227,128954.6371,128083.7073,870.9297,0.0000,7.4846,14048.0
2228,128954.6371,128083.7073,870.9297,0.0000,7.4846,14054.5
2229,128954.6371,128083.7073,870.9297,0.0000,7.4846,14061.1
2230,128954.6371,128083.7073,870.9297,0.0000,7.4846,14067.6
2231,128954.6371,128083.7073,870.9297,0.0000,7.4846,14074.1
2232,128954.6371,128083.7073,870.9297,0.0000,7.4846,14080.5
2233,128954.6371,128083.7073,870.9297,0.0000,7.4846,14086.7
2234,128954.6371,128083.7073,870.9297,0.0000,7.4846,14093.3
2235,128954.6371,128083.7073,870.9297,0.0000,7.4846,14100.3
2236,128954.6371,128083.7073,870.9297,0.0000,7.4846,14106.8
2237,128954.6371,128083.7073,870.9297,0.0000,7.4846,14113.1
2238,128954.6371,128083.7073,870.9297,0.0000,7.4846,14120.1
2239,128954.6371,128083.7073,870.9297,0.0000,7.4846,14126.4
2240,128954.6371,128083.7073,870.9297,0.0000,7.4846,14132.5
2241,128954.6371,128083.7073,870.9297,0.0000,7.4846,14138.5
2242,128954.6371,128083.7073,870.9297,0.0000,7.4846,14145.2
2243,128954.6371,128083.7073,870.9297,0.0000,7.4846,14151.2
2244,128954.6371,128083.7073,870.9297,0.0000,7.4846,14157.0
2245,128954.6371,128083.7073,870.9297,0.0000,7.4846,14163.1
2246,128954.6371,128083.7073,870.9297,0.0000,7.4846,14169.2
2247,128954.6371,128083.7073,870.9297,0.0000,7.4846,14175.5
2248,128954.6371,128083.7073,870.9297,0.0000,7.4846,14182.2
2249,128954.6371,128083.7073,870.9297,0.0000,7.4846,14188.7
2250,128954.6371,128083.7073,870.9297,0.0000,7.4846,14195.1
2251,128954.6371,128083.7073,870.9297,0.0000,7.4846,14201.3
2252,128954.6371,128083.7073,870.9297,0.0000,7.4846,14207.8
2253,128954.6371,128083.7073,870.9297,0.0000,7.4846,14213.8
2254,128954.6371,128083.7073,870.9297,0.0000,7.4846,14221.0
2255,128954.6371,128083.7073,870.9297,0.0000,7.4846,14227.8
2256,128954.6371,128083.7073,870.9297,0.0000,7.4846,14233.9
2257,128954.6371,128083.7073,870.9297,0.0000,7.4846,14240.6
2258,128954.6371,128083.7073,870.9297,0.0000,7.4846,14247.0
2259,128954.6371,128083.7073,870.9297,0.0185,7.49829,14253.5
2260,128954.6371,128100.4443,854.1928,0.0185,7.51301,14259.5
2261,128954.6371,128100.4443,854.1928,0.0185,7.50736,14266.3
2262,128954.6371,128100.4443,854.1928,0.0000,7.50736,14272.5
2263,128954.6371,128100.4443,854.1928,0.0000,7.50736,14279.4
2264,128954.6371,128100.4443,854.1928,0.0000,7.50736,14285.6
2265,128954.6371,128100.4443,854.1928,0.0185,7.46626,14292.8
2266,128954.6371,128100.4443,854.1928,0.0000,7.46626,14299.1
2267,128954.6371,128100.4443,854.1928,0.0185,7.4724,14305.4
2268,128954.6371,128100.4443,854.1928,0.0185,7.46892,14312.6
2269,128954.6371,128100.4443,854.1928,0.0000,7.46892,14319.4
2270,128954.6371,128100.4443,854.1928,0.0000,7.46892,14325.7
2271,128954.6371,128100.4443,854.1928,0.0000,7.46892,14332.3
2272,128954.6371,128100.4443,854.1928,0.0000,7.46892,14339.5
2273,128954.6371,128100.4443,854.1928,0.0000,7.46892,14345.8
2274,128954.6371,128100.4443,854.1928,0.0000,7.46892,14352.3
2275,128954.6371,128100.4443,854.1928,0.0000,7.46892,14359.3
2276,128954.6371,128100.4443,854.1928,0.0000,7.46892,14366.1
2277,128954.6371,128100.4443,854.1928,0.0000,7.46892,14371.8
2278,128954.6371,128100.4443,854.1928,0.0000,7.46892,14378.1
2279,128954.6371,128100.4443,854.1928,0.0000,7.46892,14384.5
2280,128954.6371,128100.4443,854.1928,0.0000,7.46892,14391.3
2281,128954.6371,128100.4443,854.1928,0.0185,7.46338,14397.4
2282,128954.6371,128100.4443,854.1928,0.0000,7.46338,14403.8
2283,128954.6371,128100.4443,854.1928,0.0000,7.46338,14410.3
2284,128954.6371,128100.4443,854.1928,0.0000,7.46338,14416.5
2285,128954.6371,128100.4443,854.1928,0.0000,7.46338,14422.8
2286,128954.6371,128100.4443,854.1928,0.0000,7.46338,14429.2
2287,128954.6371,128100.4443,854.1928,0.0000,7.46338,14436.0
2288,128954.6371,128100.4443,854.1928,0.0000,7.46338,14441.5
2289,128954.6371,128100.4443,854.1928,0.0000,7.46338,14447.9
2290,128954.6371,128100.4443,854.1928,0.0000,7.46338,14454.6
2291,128954.6371,128100.4443,854.1928,0.0000,7.46338,14460.9
2292,128954.6371,128100.4443,854.1928,0.0000,7.46338,14468.5
2293,128954.6371,128100.4443,854.1928,0.0000,7.46338,14475.3
2294,128954.6371,128100.4443,854.1928,0.0000,7.46338,14481.8
2295,128954.6371,128100.4443,854.1928,0.0000,7.46338,14489.5
2296,128954.6371,128100.4443,854.1928,0.0000,7.46338,14496.1
2297,128954.6371,128100.4443,854.1928,0.0000,7.46338,14503.0
2298,128954.6371,128100.4443,854.1928,0.0370,7.5619,14509.0
2299,128954.6371,128100.4443,854.1928,0.0000,7.5619,14515.6
2300,128954.6371,128100.4443,854.1928,0.0000,7.5619,14522.2
2301,128954.6371,128100.4443,854.1928,0.0000,7.5619,14529.1
2302,128954.6371,128100.4443,854.1928,0.0185,7.56748,14535.7
2303,128954.6371,128100.4443,854.1928,0.0000,7.56748,14542.7
2304,128954.6371,128100.4443,854.1928,0.0000,7.56748,14549.8
2305,128954.6371,128100.4443,854.1928,0.0000,7.56748,14556.8
2306,128954.6371,128100.4443,854.1928,0.0185,7.56543,14563.2
2307,128954.6371,128100.4443,854.1928,0.0185,7.56084,14569.9
2308,128954.6371,128100.4443,854.1928,0.0000,7.56084,14576.0
2309,128954.6371,128100.4443,854.1928,0.0000,7.56084,14582.5
2310,128954.6371,128100.4443,854.1928,0.0000,7.56084,14588.3
2311,128954.6371,128100.4443,854.1928,0.0185,7.53198,14595.1
2312,128954.6371,128100.4443,854.1928,0.0000,7.53198,14602.2
2313,128954.6371,128120.9393,833.6978,0.0556,7.60077,14608.7
2314,128954.6371,128120.9393,833.6978,0.0000,7.60077,14615.3
2315,128954.6371,128120.9393,833.6978,0.0000,7.60077,14621.7
2316,128954.6371,128120.9393,833.6978,0.0000,7.60077,14629.1
2317,128954.6371,128120.9393,833.6978,0.0000,7.60077,14635.5
2318,128954.6371,128120.9393,833.6978,0.0000,7.60077,14642.3
2319,128954.6371,128120.9393,833.6978,0.0000,7.60077,14648.7
2320,128954.6371,128120.9393,833.6978,0.0000,7.60077,14655.2
2321,128954.6371,128120.9393,833.6978,0.0000,7.60077,14661.1
2322,128954.6371,128120.9393,833.6978,0.0000,7.60077,14667.7
2323,128954.6371,128120.9393,833.6978,0.0000,7.60077,14674.7
2324,128954.6371,128120.9393,833.6978,0.0000,7.60077,14680.6
2325,128954.6371,128120.9393,833.6978,0.0000,7.60077,14687.5
2326,128954.6371,128120.9393,833.6978,0.0000,7.60077,14693.8
2327,128954.6371,128120.9393,833.6978,0.0000,7.60077,14700.5
2328,128954.6371,128120.9393,833.6978,0.0000,7.60077,14707.2
2329,128954.6371,128139.6789,814.9582,0.0370,7.52224,14713.7
2330,128954.6371,128139.6789,814.9582,0.0000,7.52224,14720.2
2331,128954.6371,128139.6789,814.9582,0.0000,7.52224,14726.6
2332,128954.6371,128139.6789,814.9582,0.0000,7.52224,14733.3
2333,128954.6371,128139.6789,814.9582,0.0000,7.52224,14740.0
2334,128954.6371,128139.6789,814.9582,0.0000,7.52224,14747.1
2335,128954.6371,128139.6789,814.9582,0.0000,7.52224,14754.6
2336,128954.6371,128139.6789,814.9582,0.0000,7.52224,14761.4
2337,128954.6371,128139.6789,814.9582,0.0000,7.52224,14767.6
2338,128954.6371,128139.6789,814.9582,0.0000,7.52224,14774.3
2339,128954.6371,128139.6789,814.9582,0.0000,7.52224,14780.6
2340,128954.6371,128139.6789,814.9582,0.0000,7.52224,14787.7
2341,128954.6371,128139.6789,814.9582,0.0000,7.52224,14795.0
2342,128954.6371,128139.6789,814.9582,0.0370,7.54797,14802.3
2343,128954.6371,128139.6789,814.9582,0.0000,7.54797,14808.4
2344,128954.6371,128139.6789,814.9582,0.0185,7.43551,14815.5
2345,128954.6371,128139.6789,814.9582,0.0000,7.43551,14822.2
2346,128954.6371,128139.6789,814.9582,0.0185,7.32174,14829.3
2347,128954.6371,128139.6789,814.9582,0.0000,7.32174,14836.3
2348,128954.6371,128139.6789,814.9582,0.0000,7.32174,14843.1
2349,128954.6371,128139.6789,814.9582,0.0000,7.32174,14849.9
2350,128954.6371,128139.6789,814.9582,0.0000,7.32174,14856.6
2351,128954.6371,128139.6789,814.9582,0.0000,7.32174,14862.9
2352,128954.6371,128148.6131,806.0240,0.0185,7.32847,14869.4
2353,128954.6371,128148.6131,806.0240,0.0000,7.32847,14875.6
2354,128954.6371,128148.6131,806.0240,0.0000,7.32847,14882.8
2355,128954.6371,128148.6131,806.0240,0.0000,7.32847,14889.4
2356,128954.6371,128148.6131,806.0240,0.0000,7.32847,14895.7
2357,128954.6371,128148.6131,806.0240,0.0000,7.32847,14902.8
2358,128954.6371,128148.6131,806.0240,0.0000,7.32847,14910.0
2359,128954.6371,128148.6131,806.0240,0.0000,7.32847,14916.3
2360,128954.6371,128148.6131,806.0240,0.0000,7.32847,14922.8
2361,128954.6371,128148.6131,806.0240,0.0000,7.32847,14929.2
2362,128954.6371,128148.6131,806.0240,0.0000,7.32847,14936.2
2363,128954.6371,128148.6131,806.0240,0.0000,7.32847,14942.4
2364,128954.6371,128148.6131,806.0240,0.0000,7.32847,14948.8
2365,128954.6371,128148.6131,806.0240,0.0000,7.32847,14955.4
2366,128954.6371,128148.6131,806.0240,0.0000,7.32847,14962.5
2367,128954.6371,128148.6131,806.0240,0.0000,7.32847,14969.7
2368,128954.6371,128148.6131,806.0240,0.0000,7.32847,14976.0
2369,128954.6371,128148.6131,806.0240,0.0000,7.32847,14982.7
2370,128954.6371,128148.6131,806.0240,0.0000,7.32847,14989.7
2371,128954.6371,128148.6131,806.0240,0.0185,7.33204,14996.0
2372,128954.6371,128148.6131,806.0240,0.0185,7.42694,15002.6
2373,128954.6371,128148.6131,806.0240,0.0000,7.42694,15009.6
2374,128954.6371,128148.6131,806.0240,0.0000,7.42694,15016.4
2375,128954.6371,128148.6131,806.0240,0.0000,7.42694,15022.9
2376,128954.6371,128148.6131,806.0240,0.0000,7.42694,15029.6
2377,128954.6371,128148.6131,806.0240,0.0000,7.42694,15036.1
2378,128954.6371,128148.6131,806.0240,0.0000,7.42694,15042.2
2379,128954.6371,128148.6131,806.0240,0.0185,7.38765,15049.1
2380,128954.6371,128148.6131,806.0240,0.0000,7.38765,15055.7
2381,128954.6371,128148.6131,806.0240,0.0000,7.38765,15062.4
2382,128954.6371,128148.6131,806.0240,0.0000,7.38765,15068.7
2383,128954.6371,128148.6131,806.0240,0.0000,7.38765,15075.8
2384,128954.6371,128148.6131,806.0240,0.0000,7.38765,15082.2
2385,128954.6371,128148.6131,806.0240,0.0000,7.38765,15088.7
2386,128954.6371,128148.6131,806.0240,0.0000,7.38765,15094.6
2387,128954.6371,128148.6131,806.0240,0.0000,7.38765,15100.6
2388,128954.6371,128148.6131,806.0240,0.0000,7.38765,15107.2
2389,128954.6371,128148.6131,806.0240,0.0000,7.38765,15113.9
2390,128954.6371,128148.6131,806.0240,0.0000,7.38765,15120.4
2391,128954.6371,128148.6131,806.0240,0.0000,7.38765,15126.8
2392,128954.6371,128148.6131,806.0240,0.0000,7.38765,15133.0
2393,128954.6371,128148.6131,806.0240,0.0000,7.38765,15140.2
2394,128954.6371,128148.6131,806.0240,0.0000,7.38765,15146.5
2395,128954.6371,128148.6131,806.0240,0.0185,7.38185,15152.7
2396,128954.6371,128148.6131,806.0240,0.0000,7.38185,15159.5
2397,128954.6371,128148.6131,806.0240,0.0000,7.38185,15166.2
2398,128954.6371,128148.6131,806.0240,0.0000,7.38185,15172.6
2399,128954.6371,128148.6131,806.0240,0.0000,7.38185,15179.2
2400,128954.6371,128148.6131,806.0240,0.0000,7.38185,15185.3
2401,128954.6371,128148.6131,806.0240,0.0000,7.38185,15191.8
2402,128954.6371,128148.6131,806.0240,0.0185,7.36361,15198.3
2403,128954.6371,128148.6131,806.0240,0.0000,7.36361,15205.1
2404,128954.6371,128148.6131,806.0240,0.0000,7.36361,15212.2
2405,128954.6371,128149.5515,805.0856,0.0185,7.39948,15218.9
2406,128954.6371,128149.5515,805.0856,0.0000,7.39948,15225.3
2407,128954.6371,128149.5515,805.0856,0.0000,7.39948,15232.4
2408,128954.6371,128149.5515,805.0856,0.0000,7.39948,15239.1
2409,128954.6371,128149.5515,805.0856,0.0000,7.39948,15245.3
2410,128954.6371,128149.5515,805.0856,0.0000,7.39948,15252.3
2411,128954.6371,128189.9924,764.6447,0.0185,7.40301,15258.5
2412,128954.6371,128189.9924,764.6447,0.0000,7.40301,15265.0
2413,128954.6371,128189.9924,764.6447,0.0000,7.40301,15271.9
2414,128954.6371,128189.9924,764.6447,0.0185,7.42603,15279.4
2415,128954.6371,128189.9924,764.6447,0.0000,7.42603,15285.9
2416,128954.6371,128189.9924,764.6447,0.0000,7.42603,15291.5
2417,128954.6371,128189.9924,764.6447,0.0000,7.42603,15297.4
2418,128954.6371,128189.9924,764.6447,0.0000,7.42603,15304.8
2419,128954.6371,128189.9924,764.6447,0.0000,7.42603,15310.9
2420,128954.6371,128189.9924,764.6447,0.0000,7.42603,15317.6
2421,128954.6371,128189.9924,764.6447,0.0000,7.42603,15324.1
2422,128954.6371,128189.9924,764.6447,0.0000,7.42603,15331.0
2423,128954.6371,128189.9924,764.6447,0.0000,7.42603,15338.4
2424,128954.6371,128197.7187,756.9184,0.0185,7.43185,15344.6
2425,128954.6371,128197.7187,756.9184,0.0000,7.43185,15350.6
2426,128954.6371,128197.7187,756.9184,0.0000,7.43185,15356.5
2427,128954.6371,128197.7187,756.9184,0.0000,7.43185,15363.0
2428,128954.6371,128197.7187,756.9184,0.0000,7.43185,15369.6
2429,128954.6371,128197.7187,756.9184,0.0000,7.43185,15376.6
2430,128954.6371,128197.7187,756.9184,0.0000,7.43185,15383.4
2431,128954.6371,128197.7187,756.9184,0.0000,7.43185,15389.2
2432,128954.6371,128197.7187,756.9184,0.0000,7.43185,15395.6
2433,128954.6371,128197.7187,756.9184,0.0185,7.42067,15401.8
2434,128954.6371,128197.7187,756.9184,0.0185,7.33274,15408.3
2435,128954.6371,128197.7187,756.9184,0.0000,7.33274,15415.2
2436,128954.6371,128197.7187,756.9184,0.0000,7.33274,15422.0
2437,128954.6371,128197.7187,756.9184,0.0000,7.33274,15428.7
2438,128954.6371,128197.7187,756.9184,0.0000,7.33274,15434.6
2439,128954.6371,128197.7187,756.9184,0.0000,7.33274,15441.4
2440,128954.6371,128197.7187,756.9184,0.0000,7.33274,15448.0
2441,128954.6371,128197.7187,756.9184,0.0000,7.33274,15454.7
2442,128954.6371,128197.7187,756.9184,0.0000,7.33274,15461.1
2443,128954.6371,128197.7187,756.9184,0.0000,7.33274,15467.7
2444,128954.6371,128197.7187,756.9184,0.0000,7.33274,15474.0
2445,128954.6371,128197.7187,756.9184,0.0000,7.33274,15480.1
2446,128954.6371,128197.7187,756.9184,0.0000,7.33274,15486.8
2447,128954.6371,128197.7187,756.9184,0.0000,7.33274,15493.6
2448,128954.6371,128197.7187,756.9184,0.0185,7.35397,15499.8
2449,128954.6371,128197.7187,756.9184,0.0000,7.35397,15506.8
2450,128954.6371,128197.7187,756.9184,0.0000,7.35397,15513.3
2451,128954.6371,128197.7187,756.9184,0.0370,7.34819,15519.5
2452,128954.6371,128197.7187,756.9184,0.0185,7.28013,15526.4
2453,128954.6371,128197.7187,756.9184,0.0000,7.28013,15533.6
