 Date__(UT)__HR:MN     R.A._____(ICRF)_____DEC             delta      deldot  1-way_down_LT
*******************************************************************************************
$$SOE
 2017-Sep-19 00:00     14 11 54.75 -13 58 02.5  1.56616187508473   0.2078894    13.02537113
 2017-Sep-20 00:00     14 15 43.85 -14 17 12.4  1.56628567865128   0.2207518    13.02640078
 2017-Sep-21 00:00     14 19 33.63 -14 36 08.9  1.56641682888427   0.2333470    13.02749152
 2017-Sep-22 00:00     14 23 24.09 -14 54 51.4  1.56655520299019   0.2457839    13.02864234
 2017-Sep-23 00:00     14 27 15.24 -15 13 19.6  1.56670073988317   0.2581662    13.02985273
 2017-Sep-24 00:00     14 31 07.09 -15 31 33.2  1.56685343527942   0.2705857    13.03112266
 2017-Sep-25 00:00     14 34 59.63 -15 49 31.7  1.56701333355516   0.2831191    13.03245250
 2017-Sep-26 00:00     14 38 52.88 -16 07 14.9  1.56718051896541   0.2958283    13.03384293
 2017-Sep-27 00:00     14 42 46.83 -16 24 42.2  1.56735510850497   0.3087652    13.03529495
 2017-Sep-28 00:00     14 46 41.50 -16 41 53.4  1.56753724660577   0.3219738    13.03680975
 2017-Sep-29 00:00     14 50 36.87 -16 58 48.2  1.56772710213729   0.3354954    13.03838873
 2017-Sep-30 00:00     14 54 32.95 -17 15 26.0  1.56792486794519   0.3493714    13.04003350
 2017-Oct-01 00:00     14 58 29.75 -17 31 46.7  1.56813076085470   0.3636447    13.04174586
 2017-Oct-02 00:00     15 02 27.26 -17 47 49.6  1.56834017827699   0.3783573    13.04348753
 2017-Oct-03 00:00     15 06 25.48 -18 03 34.8  1.56856307367794   0.3935452    13.04534129
 2017-Oct-04 00:00     15 10 24.41 -18 19 01.7  1.56879488483550   0.4092323    13.04726921
 2017-Oct-05 00:00     15 14 24.06 -18 34 10.1  1.56903590116901   0.4254168    13.04927368
 2017-Oct-06 00:00     15 18 24.42 -18 48 59.5  1.56928640161401   0.4420627    13.05135703
 2017-Oct-07 00:00     15 22 25.49 -19 03 29.7  1.56954663043095   0.4590873    13.05352128
 2017-Oct-08 00:00     15 26 27.26 -19 17 40.3  1.56981677379283   0.4763703    13.05576800
 2017-Oct-09 00:00     15 30 29.74 -19 31 31.0  1.57009693776208   0.4937582    13.05809805
 2017-Oct-10 00:00     15 34 32.92 -19 45 01.6  1.57038713425541   0.5110815    13.06051154
 2017-Oct-11 00:00     15 38 36.80 -19 58 11.6  1.57068727769564   0.5281755    13.06300776
 2017-Oct-12 00:00     15 42 41.38 -20 11 00.8  1.57099719246100   0.5448953    13.06558524
 2017-Oct-13 00:00     15 46 46.64 -20 23 29.0  1.57131662822940   0.5611276    13.06824191
 2017-Oct-14 00:00     15 50 52.58 -20 35 35.7  1.57164527889907   0.5767940    13.07097521
 2017-Oct-15 00:00     15 54 59.19 -20 47 20.8  1.57198280364079   0.5918514    13.07378232
 2017-Oct-16 00:00     15 59 06.46 -20 58 43.9  1.57232884606617   0.6062910    13.07666027
 2017-Oct-17 00:00     16 03 14.37 -21 09 44.8  1.57268305400201   0.6201293    13.07960612
 2017-Oct-18 00:00     16 07 22.91 -21 20 23.2  1.57304508942734   0.6334076    13.08261708
 2017-Oct-19 00:00     16 11 32.07 -21 30 38.7  1.57341465021801   0.6461974    13.08569062
 2017-Oct-20 00:00     16 15 41.82 -21 40 31.3  1.57379147302913   0.6585676    13.08882456
 2017-Oct-21 00:00     16 19 52.16 -21 50 00.5  1.57417534157778   0.6706096    13.09201710
 2017-Oct-22 00:00     16 24 03.05 -21 59 06.1  1.57456608944624   0.6824012    13.09526685
 2017-Oct-23 00:00     16 28 14.47 -22 07 48.0  1.57496359902470   0.6940355    13.09857284
 2017-Oct-24 00:00     16 32 26.42 -22 16 05.8  1.57536779530384   0.7055627    13.10193444
 2017-Oct-25 00:00     16 36 38.85 -22 23 59.3  1.57577862903928   0.7170444    13.10535124
 2017-Oct-26 00:00     16 40 51.76 -22 31 28.4  1.57619610961825   0.7285616    13.10882332
 2017-Oct-27 00:00     16 45 05.12 -22 38 32.8  1.57662025193670   0.7401342    13.11235080
 2017-Oct-28 00:00     16 49 18.90 -22 45 12.3  1.57705111512221   0.7518347    13.11593418
 2017-Oct-29 00:00     16 53 33.07 -22 51 26.8  1.57748878018201   0.7637129    13.11957413
 2017-Oct-30 00:00     16 57 47.62 -22 57 16.0  1.57793337507814   0.7758335    13.12327171
 2017-Oct-31 00:00     17 02 02.51 -23 02 39.9  1.57838505738010   0.7882671    13.12702824
 2017-Nov-01 00:00     17 06 17.73 -23 07 38.2  1.57884402543650   0.8010717    13.13084536
 2017-Nov-02 00:00     17 10 33.26 -23 12 10.1  1.57931050068502   0.8142937    13.13472492
 2017-Nov-03 00:00     17 14 49.04 -23 16 16.9  1.57978474745052   0.8279576    13.13866911
 2017-Nov-04 00:00     17 19 05.05 -23 19 57.8  1.58026701004427   0.8420404    13.14267996
 2017-Nov-05 00:00     17 23 21.29 -23 23 12.7  1.58075750811479   0.8564578    13.14675931
 2017-Nov-06 00:00     17 27 37.71 -23 26 01.5  1.58125639874656   0.8710748    13.15090846
 2017-Nov-07 00:00     17 31 54.31 -23 28 24.1  1.58176374778440   0.8857149    13.15512795
 2017-Nov-08 00:00     17 36 11.04 -23 30 20.5  1.58227951313533   0.9001864    13.15941744
 2017-Nov-09 00:00     17 40 27.89 -23 31 50.6  1.58280354439415   0.9143103    13.16377568
 2017-Nov-10 00:00     17 44 44.84 -23 32 54.4  1.58333559723333   0.9279420    13.16820062
 2017-Nov-11 00:00     17 49 01.85 -23 33 31.8  1.58387535693274   0.9409820    13.17268967
 2017-Nov-12 00:00     17 53 18.90 -23 33 42.9  1.58442245982307   0.9533606    13.17723978
 2017-Nov-13 00:00     17 57 35.95 -23 33 27.6  1.58497651223192   0.9650462    13.18184770
 2017-Nov-14 00:00     18 01 52.99 -23 32 45.9  1.58553711460950   0.9760415    13.18651009
 2017-Nov-15 00:00     18 06 09.99 -23 31 37.9  1.58610387245233   0.9863659    13.19122367
 2017-Nov-16 00:00     18 10 26.90 -23 30 03.6  1.58667640443175   0.9960430    13.19598527
 2017-Nov-17 00:00     18 14 43.71 -23 28 03.0  1.58725435164572   1.0051260    13.20079191
 2017-Nov-18 00:00     18 19 00.38 -23 25 36.2  1.58783738665994   1.0136709    13.20564086
 2017-Nov-19 00:00     18 23 16.88 -23 22 43.3  1.58842521620039   1.0217388    13.21052969
 2017-Nov-20 00:00     18 27 33.19 -23 19 24.3  1.58901758388060   1.0293957    13.21545627
 2017-Nov-21 00:00     18 31 49.27 -23 15 39.3  1.58961427101556   1.0367072    13.22041876
 2017-Nov-22 00:00     18 36 05.09 -23 11 28.4  1.59021509704241   1.0437386    13.22541568
 2017-Nov-23 00:00     18 40 20.63 -23 06 51.8  1.59081992046706   1.0505614    13.23044584
 2017-Nov-24 00:00     18 44 35.85 -23 01 49.5  1.59142863560417   1.0572225    13.23550837
 2017-Nov-25 00:00     18 48 50.74 -22 56 21.7  1.59204116848300   1.0637907    13.24060265
 2017-Nov-26 00:00     18 53 05.25 -22 50 28.6  1.59265748347442   1.0703316    13.24572839
 2017-Nov-27 00:00     18 57 19.37 -22 44 10.3  1.59327758661992   1.0769191    13.25088563
 2017-Nov-28 00:00     19 01 33.06 -22 37 27.0  1.59390152443455   1.0836249    13.25607476
 2017-Nov-29 00:00     19 05 46.31 -22 30 18.8  1.59452939102381   1.0905400    13.26129657
 2017-Nov-30 00:00     19 09 59.09 -22 22 46.0  1.59516133153985   1.0977433    13.26655226
 2017-Dec-01 00:00     19 14 11.38 -22 14 48.7  1.59579753501089   1.1053121    13.27184340
 2017-Dec-02 00:00     19 18 23.18 -22 06 26.3  1.59643286428003   1.1132899    13.27712727
 2017-Dec-03 00:00     19 22 34.42 -21 57 40.8  1.59707828179138   1.1216677    13.28249505
 2017-Dec-04 00:00     19 26 45.12 -21 48 31.6  1.59772863690599   1.1303661    13.28790388
 2017-Dec-05 00:00     19 30 55.25 -21 38 58.7  1.59838407653524   1.1392473    13.29335501
 2017-Dec-06 00:00     19 35 04.80 -21 29 02.6  1.59904465242530   1.1481183    13.29884885
 2017-Dec-07 00:00     19 39 13.76 -21 18 43.5  1.59971029936724   1.1567735    13.30438487
 2017-Dec-08 00:00     19 43 22.12 -21 08 01.5  1.60038083818455   1.1650313    13.30996157
 2017-Dec-09 00:00     19 47 29.87 -20 56 57.0  1.60105599493633   1.1727428    13.31557668
 2017-Dec-10 00:00     19 51 36.99 -20 45 30.2  1.60173542381602   1.1798128    13.32122732
 2017-Dec-11 00:00     19 55 43.47 -20 33 41.5  1.60241873715558   1.1861886    13.32691026
 2017-Dec-12 00:00     19 59 49.31 -20 21 31.1  1.60310552740628   1.1918479    13.33262212
 2017-Dec-13 00:00     20 03 54.49 -20 08 59.3  1.60379537801656   1.1967898    13.33835943
 2017-Dec-14 00:00     20 07 59.00 -19 56 06.3  1.60448787964421   1.2010297    13.34411879
 2017-Dec-15 00:00     20 12 02.84 -19 42 52.6  1.60518263242756   1.2045880    13.34989688
 2017-Dec-16 00:00     20 16 05.99 -19 29 18.4  1.60587925152283   1.2074986    13.35569048
 2017-Dec-17 00:00     20 20 08.45 -19 15 24.0  1.60657737457410   1.2098049    13.36149659
 2017-Dec-18 00:00     20 24 10.21 -19 01 09.8  1.60727666519378   1.2115495    13.36731241
 2017-Dec-19 00:00     20 28 11.27 -18 46 36.0  1.60797681371526   1.2127845    13.37313537
 2017-Dec-20 00:00     20 32 11.61 -18 31 43.0  1.60867754132325   1.2135638    13.37896315
 2017-Dec-21 00:00     20 36 11.24 -18 16 31.2  1.60937860257915   1.2139509    13.38479369
 2017-Dec-22 00:00     20 40 10.14 -18 01 00.9  1.61007978863920   1.2140076    13.39062528
 2017-Dec-23 00:00     20 44 08.32 -17 45 12.3  1.61078092850592   1.2138019    13.39645648
 2017-Dec-24 00:00     20 48 05.78 -17 29 06.0  1.61148189115337   1.2134063    13.40228621
 2017-Dec-25 00:00     20 52 02.50 -17 12 42.2  1.61218258986547   1.2128989    13.40811375
 2017-Dec-26 00:00     20 55 58.49 -16 56 01.2  1.61288298125043   1.2123597    13.41393872
 2017-Dec-27 00:00     20 59 53.75 -16 39 03.5  1.61358307479091   1.2118836    13.41976122
 2017-Dec-28 00:00     21 03 48.29 -16 21 49.4  1.61428293581383   1.2115717    13.42558179
 2017-Dec-29 00:00     21 07 42.09 -16 04 19.2  1.61498268868669   1.2115259    13.43140146
 2017-Dec-30 00:00     21 11 35.18 -15 46 33.4  1.61568251512388   1.2118381    13.43722174
 2017-Dec-31 00:00     21 15 27.54 -15 28 32.2  1.61638263844246   1.2125609    13.44304448
 2018-Jan-01 00:00     21 19 19.20 -15 10 16.1  1.61708330091967   1.2137001    13.44887172
 2018-Jan-02 00:00     21 23 10.15 -14 51 44.1  1.61778065282853   1.2151847    13.45467142
 2018-Jan-03 00:00     21 27 00.41 -14 32 59.0  1.61848300441009   1.2168793    13.46051270
 2018-Jan-04 00:00     21 30 49.99 -14 14 00.1  1.61918635000290   1.2185930    13.46636224
 2018-Jan-05 00:00     21 34 38.89 -13 54 47.6  1.61989064196558   1.2201237    13.47221966
 2018-Jan-06 00:00     21 38 27.14 -13 35 22.0  1.62059572055472   1.2212897    13.47808362
 2018-Jan-07 00:00     21 42 14.75 -13 15 43.5  1.62130133245233   1.2219509    13.48395202
 2018-Jan-08 00:00     21 46 01.73 -12 55 52.4  1.62200715695711   1.2220142    13.48982218
 2018-Jan-09 00:00     21 49 48.08 -12 35 49.3  1.62271283234083   1.2214282    13.49569110
 2018-Jan-10 00:00     21 53 33.84 -12 15 34.4  1.62341797488485   1.2201673    13.50155559
 2018-Jan-11 00:00     21 57 19.00 -11 55 08.0  1.62412219317779   1.2182291    13.50741240
 2018-Jan-12 00:00     22 01 03.58 -11 34 30.6  1.62482509808547   1.2156201    13.51325828
 2018-Jan-13 00:00     22 04 47.60 -11 13 42.4  1.62552630528413   1.2123569    13.51909004
 2018-Jan-14 00:00     22 08 31.06 -10 52 43.9  1.62622544225409   1.2084519    13.52490459
 2018-Jan-15 00:00     22 12 13.98 -10 31 35.4  1.62692214550596   1.2039345    13.53069889
 2018-Jan-16 00:00     22 15 56.38 -10 10 17.3  1.62761606951010   1.1988356    13.53647008
 2018-Jan-17 00:00     22 19 38.27 -09 48 49.9  1.62830689107730   1.1931954    13.54221547
 2018-Jan-18 00:00     22 23 19.66 -09 27 13.6  1.62899430801816   1.1870567    13.54793254
 2018-Jan-19 00:00     22 27 00.57 -09 05 28.7  1.62967804912658   1.1804786    13.55361904
 2018-Jan-20 00:00     22 30 41.00 -08 43 35.7  1.63035788015016   1.1735265    13.55927303
 2018-Jan-21 00:00     22 34 20.98 -08 21 34.9  1.63103360432423   1.1662679    13.56489285
 2018-Jan-22 00:00     22 38 00.52 -07 59 26.6  1.63170506967202   1.1587993    13.57047726
 2018-Jan-23 00:00     22 41 39.63 -07 37 11.2  1.63237217998279   1.1512044    13.57602545
 2018-Jan-24 00:00     22 45 18.34 -07 14 49.1  1.63303488894961   1.1435745    13.58153703
 2018-Jan-25 00:00     22 48 56.65 -06 52 20.6  1.63369320844982   1.1360228    13.58701211
 2018-Jan-26 00:00     22 52 34.57 -06 29 46.1  1.63434721718541   1.1286661    13.59245133
 2018-Jan-27 00:00     22 56 12.14 -06 07 06.0  1.63499705688364   1.1216046    13.59785588
 2018-Jan-28 00:00     22 59 49.36 -05 44 20.6  1.63564293136890   1.1149492    13.60322746
 2018-Jan-29 00:00     23 03 26.25 -05 21 30.3  1.63628509112747   1.1087457    13.60856814
 2018-Jan-30 00:00     23 07 02.84 -04 58 35.5  1.63692379921609   1.1029943    13.61388011
 2018-Jan-31 00:00     23 10 39.13 -04 35 36.4  1.63755930493828   1.0976408    13.61916545
 2018-Feb-01 00:00     23 14 15.16 -04 12 33.4  1.63819180434086   1.0925585    13.62442579
 2018-Feb-02 00:00     23 17 50.94 -03 49 27.6  1.63881934451232   1.0875783    13.62964488
 2018-Feb-03 00:00     23 21 26.51 -03 26 17.8  1.63944605448163   1.0825127    13.63485707
 2018-Feb-04 00:00     23 25 01.87 -03 03 05.2  1.64006977363261   1.0771976    13.64004438
 2018-Feb-05 00:00     23 28 37.05 -02 39 50.0  1.64069031767298   1.0714990    13.64520529
 2018-Feb-06 00:00     23 32 12.08 -02 16 32.6  1.64130743651759   1.0653251    13.65033771
 2018-Feb-07 00:00     23 35 46.97 -01 53 13.4  1.64192083768819   1.0586187    13.65543921
 2018-Feb-08 00:00     23 39 21.75 -01 29 52.5  1.64253020361990   1.0513460    13.66050715
 2018-Feb-09 00:00     23 42 56.44 -01 06 30.5  1.64313520274921   1.0434990    13.66553878
 2018-Feb-10 00:00     23 46 31.05 -00 43 07.6  1.64373550153720   1.0350700    13.67053131
 2018-Feb-11 00:00     23 50 05.62 -00 19 44.1  1.64433076395140   1.0260601    13.67548196
 2018-Feb-12 00:00     23 53 40.14 +00 03 39.5  1.64492065563228   1.0164736    13.68038794
 2018-Feb-13 00:00     23 57 14.66 +00 27 03.0  1.64550484571853   1.0063156    13.68524650
 2018-Feb-14 00:00     00 00 49.18 +00 50 26.1  1.64608300814914   0.9956084    13.69005493
 2018-Feb-15 00:00     00 04 23.73 +01 13 48.3  1.64665483235262   0.9843729    13.69481064
 2018-Feb-16 00:00     00 07 58.32 +01 37 09.3  1.64722002387986   0.9726486    13.69951120
 2018-Feb-17 00:00     00 11 32.97 +02 00 28.9  1.64777831305565   0.9604820    13.70415435
 2018-Feb-18 00:00     00 15 07.70 +02 23 46.5  1.64832946390906   0.9479433    13.70873813
 2018-Feb-19 00:00     00 18 42.53 +02 47 02.0  1.64887328487182   0.9351174    13.71326095
 2018-Feb-20 00:00     00 22 17.47 +03 10 14.9  1.64940963677494   0.9220953    13.71772165
 2018-Feb-21 00:00     00 25 52.55 +03 33 24.9  1.64993843744749   0.9089884    13.72211956
 2018-Feb-22 00:00     00 29 27.77 +03 56 31.6  1.65045967153121   0.8959148    13.72645453
 2018-Feb-23 00:00     00 33 03.16 +04 19 34.6  1.65097339173090   0.8829898    13.73072701
 2018-Feb-24 00:00     00 36 38.73 +04 42 33.7  1.65147971990492   0.8703375    13.73493801
 2018-Feb-25 00:00     00 40 14.51 +05 05 28.5  1.65197884430633   0.8580630    13.73908910
 2018-Feb-26 00:00     00 43 50.50 +05 28 18.6  1.65247101103704   0.8462577    13.74318233
 2018-Feb-27 00:00     00 47 26.73 +05 51 03.6  1.65295650666756   0.8349657    13.74722007
 2018-Feb-28 00:00     00 51 03.21 +06 13 43.3  1.65343563082133   0.8241904    13.75120483
 2018-Mar-01 00:00     00 54 39.97 +06 36 17.3  1.65390866788438   0.8138705    13.75513896
 2018-Mar-02 00:00     00 58 17.02 +06 58 45.2  1.65437713635541   0.8039054    13.75903509
 2018-Mar-03 00:00     01 01 54.39 +07 21 06.7  1.65483863411583   0.7941541    13.76287325
 2018-Mar-04 00:00     01 05 32.09 +07 43 21.6  1.65529452227882   0.7844558    13.76666475
 2018-Mar-05 00:00     01 09 10.15 +08 05 29.4  1.65574478854334   0.7746635    13.77040950
 2018-Mar-06 00:00     01 12 48.58 +08 27 29.8  1.65618934348455   0.7646613    13.77410676
 2018-Mar-07 00:00     01 16 27.41 +08 49 22.5  1.65662803659781   0.7543534    13.77775525
 2018-Mar-08 00:00     01 20 06.64 +09 11 07.2  1.65706067316756   0.7436814    13.78135338
 2018-Mar-09 00:00     01 23 46.31 +09 32 43.5  1.65748703116749   0.7326065    13.78489929
 2018-Mar-10 00:00     01 27 26.43 +09 54 11.1  1.65790686735956   0.7210942    13.78839097
 2018-Mar-11 00:00     01 31 07.01 +10 15 29.6  1.65831992422624   0.7091282    13.79182626
 2018-Mar-12 00:00     01 34 48.06 +10 36 38.8  1.65872593499760   0.6966946    13.79520294
 2018-Mar-13 00:00     01 38 29.61 +10 57 38.2  1.65912462620139   0.6837802    13.79851876
