# time flux_white_norm err_white_norm
2.45978148763977e+06 1.00076416190071e+00 1.62062444295164e-04
2.45978148771892e+06 1.00078115733870e+00 1.62086920614473e-04
2.45978148779807e+06 1.00021235257362e+00 1.62007830542115e-04
2.45978148787722e+06 1.00032101489524e+00 1.62017287803453e-04
2.45978148795637e+06 1.00045960003587e+00 1.62012785396655e-04
2.45978148803552e+06 9.99997739968352e-01 1.61964638335724e-04
2.45978148811467e+06 1.00053020342454e+00 1.62042613841693e-04
2.45978148819382e+06 1.00016353589003e+00 1.61999344388126e-04
2.45978148827297e+06 1.00042009468267e+00 1.62023081341613e-04
2.45978148835212e+06 9.99883291965714e-01 1.61985461967165e-04
2.45978148843127e+06 1.00072537975764e+00 1.62049864040875e-04
2.45978148851042e+06 1.00057115519800e+00 1.62078026153985e-04
2.45978148858957e+06 1.00071896126776e+00 1.62065103805062e-04
2.45978148866872e+06 1.00033918554968e+00 1.62031501283738e-04
2.45978148874786e+06 1.00013252825582e+00 1.61983188693144e-04
2.45978148882701e+06 9.99977942091119e-01 1.62003228817520e-04
2.45978148890616e+06 1.00009736216338e+00 1.61980264335788e-04
2.45978148898531e+06 9.99856442789740e-01 1.61997181467213e-04
2.45978148906446e+06 9.99949917698688e-01 1.61998947116938e-04
2.45978148914361e+06 1.00031477720789e+00 1.62038486635461e-04
2.45978148922276e+06 1.00036250907629e+00 1.62025685674957e-04
2.45978148930191e+06 1.00009257089629e+00 1.62013745468693e-04
2.45978148938106e+06 1.00009591574313e+00 1.62020410796404e-04
2.45978148946021e+06 1.00012303612290e+00 1.61999642341517e-04
2.45978148953936e+06 9.99880037520141e-01 1.61955368674669e-04
2.45978148961851e+06 1.00025095391416e+00 1.62023853813367e-04
2.45978148969766e+06 1.00023495289009e+00 1.62019616254028e-04
2.45978148977681e+06 1.00033104943575e+00 1.61980639536354e-04
2.45978148985595e+06 1.00013686751658e+00 1.62023037200370e-04
2.45978148993510e+06 1.00017230481282e+00 1.62004851008205e-04
2.45978149001425e+06 1.00082228991469e+00 1.62052280773936e-04
2.45978149009340e+06 9.99873347826464e-01 1.61966381914827e-04
2.45978149017255e+06 1.00026062684961e+00 1.62009044426301e-04
2.45978149025170e+06 1.00027048058759e+00 1.62018292016734e-04
2.45978149033085e+06 1.00027436784203e+00 1.62018148557694e-04
2.45978149041000e+06 9.99642462993338e-01 1.61987084157849e-04
2.45978149048915e+06 1.00002811479370e+00 1.61993473602791e-04
2.45978149056830e+06 1.00075485057032e+00 1.62098651149832e-04
2.45978149064745e+06 1.00028512559267e+00 1.62035264324713e-04
2.45978149072660e+06 1.00014608844571e+00 1.62003813688991e-04
2.45978149080575e+06 1.00035500577122e+00 1.62051695902464e-04
2.45978149088489e+06 9.99993219905057e-01 1.61994135721438e-04
2.45978149096404e+06 1.00037399003706e+00 1.62066041806478e-04
2.45978149104319e+06 1.00009085327224e+00 1.62006429057646e-04
2.45978149112234e+06 1.00015594218369e+00 1.62022982023816e-04
2.45978149120149e+06 1.00032399813701e+00 1.61992988049116e-04
2.45978149128064e+06 1.00053951475493e+00 1.62077386105959e-04
2.45978149135979e+06 9.99611907365461e-01 1.61982979022239e-04
2.45978149143894e+06 9.99537055117290e-01 1.61999730624003e-04
2.45978149151809e+06 1.00025059230909e+00 1.61998660198857e-04
2.45978149159724e+06 9.99852284331508e-01 1.61975850211476e-04
2.45978149167639e+06 9.99909689135359e-01 1.61970873286314e-04
2.45978149175554e+06 9.99906163485989e-01 1.62007642941832e-04
2.45978149183469e+06 1.00041367619279e+00 1.62042989042259e-04
2.45978149191384e+06 1.00045544157764e+00 1.62055602402480e-04
2.45978149199298e+06 1.00051347919035e+00 1.62054267129876e-04
2.45978149207213e+06 1.00006915696842e+00 1.62028003090220e-04
2.45978149215128e+06 1.00015503817103e+00 1.61987260722822e-04
2.45978149223043e+06 1.00029669695471e+00 1.62002952934751e-04
2.45978149230958e+06 1.00024028656478e+00 1.62059155772551e-04
2.45978149238873e+06 9.99971252397442e-01 1.61990096797692e-04
2.45978149246788e+06 1.00020277003943e+00 1.61958866868186e-04
2.45978149254703e+06 9.99951002513878e-01 1.62073578923740e-04
2.45978149262618e+06 1.00015657499255e+00 1.61971215380948e-04
2.45978149270533e+06 9.99886004003691e-01 1.61982636927605e-04
2.45978149278448e+06 1.00006065924942e+00 1.61998251892358e-04
2.45978149286363e+06 1.00096711274267e+00 1.62096388911122e-04
2.45978149294278e+06 1.00045553197891e+00 1.62028157584571e-04
2.45978149302193e+06 1.00034090317374e+00 1.61999840977111e-04
2.45978149310107e+06 1.00020023880398e+00 1.62041366851575e-04
2.45978149318022e+06 1.00020267963816e+00 1.61959882116778e-04
2.45978149325937e+06 9.99940787170831e-01 1.61956361852639e-04
2.45978149333852e+06 1.00015485736850e+00 1.62015798036498e-04
2.45978149341767e+06 1.00036983157883e+00 1.62040285391118e-04
2.45978149349682e+06 1.00022247751540e+00 1.62035805054942e-04
2.45978149357597e+06 9.99610280142675e-01 1.62003063287858e-04
2.45978149365512e+06 1.00047144260170e+00 1.62027859631180e-04
2.45978149373427e+06 1.00027581426228e+00 1.62039667413714e-04
2.45978149381342e+06 9.99989603854421e-01 1.62005899362729e-04
2.45978149389257e+06 1.00034696005855e+00 1.62058592971702e-04
2.45978149397172e+06 1.00068912885001e+00 1.62019042417867e-04
2.45978149405087e+06 1.00024742826479e+00 1.61977339978431e-04
2.45978149413002e+06 1.00018658821283e+00 1.62018325122667e-04
2.45978149420916e+06 1.00015241653432e+00 1.62005060679109e-04
2.45978149428831e+06 1.00035997784084e+00 1.62033807663690e-04
2.45978149436746e+06 1.00041584582317e+00 1.62002180462996e-04
2.45978149444661e+06 1.00050841671946e+00 1.62047237636909e-04
2.45978149452576e+06 1.00044070617130e+00 1.62005502091541e-04
2.45978149460491e+06 1.00027020938380e+00 1.62028896950394e-04
2.45978149468406e+06 1.00032743338512e+00 1.62025078732864e-04
2.45978149476321e+06 1.00055036290684e+00 1.62039192895351e-04
2.45978149484236e+06 1.00039342630923e+00 1.62025056662242e-04
2.45978149492151e+06 1.00005324634562e+00 1.61964031393631e-04
2.45978149500066e+06 1.00006734894310e+00 1.62001330744066e-04
2.45978149507981e+06 1.00062295512337e+00 1.62036952727263e-04
2.45978149515896e+06 1.00051058634984e+00 1.62004663407921e-04
2.45978149523811e+06 1.00014699245836e+00 1.62052258703314e-04
2.45978149531725e+06 1.00003860134054e+00 1.62010490052013e-04
2.45978149539640e+06 1.00039659035353e+00 1.62067884703378e-04
2.45978149547555e+06 9.99843877013779e-01 1.61989876091477e-04
2.45978149555470e+06 9.99495289732441e-01 1.61961416024976e-04
2.45978149563385e+06 1.00071525481586e+00 1.62034547029513e-04
2.45978149571300e+06 9.99896219346739e-01 1.61990560280745e-04
2.45978149579215e+06 1.00031188436738e+00 1.62040042614281e-04
2.45978149587130e+06 9.99336002701913e-01 1.62003206746898e-04
2.45978149595045e+06 9.99841255377067e-01 1.61976137129556e-04
2.45978149602960e+06 1.00044622064852e+00 1.62056496262653e-04
2.45978149610875e+06 9.99984541383530e-01 1.62006340775160e-04
2.45978149618790e+06 1.00032074369144e+00 1.62029250080338e-04
2.45978149626705e+06 1.00057043198787e+00 1.62052424232976e-04
2.45978149634620e+06 9.99992858299993e-01 1.61992855625387e-04
2.45978149642534e+06 1.00032020128384e+00 1.62036709950426e-04
2.45978149650449e+06 9.99648429476888e-01 1.62012697114169e-04
2.45978149658364e+06 1.00028340796862e+00 1.62033818699001e-04
2.45978149666279e+06 1.00001346978862e+00 1.62018181663626e-04
2.45978149674194e+06 9.99898027372057e-01 1.62005689691824e-04
2.45978149682109e+06 1.00002178670508e+00 1.61983972200210e-04
2.45978149690024e+06 9.99917554045493e-01 1.61990968587244e-04
2.45978149697939e+06 9.99825796760597e-01 1.62013999280841e-04
2.45978149705854e+06 1.00004438702156e+00 1.61954905191616e-04
2.45978149713769e+06 9.99875788660644e-01 1.62012906785074e-04
2.45978149721684e+06 1.00049765896882e+00 1.62059950314928e-04
2.45978149729599e+06 1.00035039530666e+00 1.62011814289307e-04
2.45978149737514e+06 9.99567520343901e-01 1.61981014736921e-04
2.45978149745429e+06 1.00013433628114e+00 1.61979403581547e-04
2.45978149753343e+06 1.00032851820031e+00 1.62005380703122e-04
2.45978149761258e+06 1.00006165366335e+00 1.62034756700418e-04
2.45978149769173e+06 9.99641378178147e-01 1.61958635126659e-04
2.45978149777088e+06 1.00003516609244e+00 1.62010876287890e-04
2.45978149785003e+06 1.00015793101154e+00 1.62006329739849e-04
2.45978149792918e+06 1.00009013006211e+00 1.62013888927733e-04
2.45978149800833e+06 9.99924966949297e-01 1.61987646958699e-04
2.45978149808748e+06 1.00028277515976e+00 1.62070621460451e-04
2.45978149816663e+06 1.00061011814361e+00 1.62001407991241e-04
2.45978149824578e+06 1.00039451112442e+00 1.62057974994298e-04
2.45978149832493e+06 9.99757634206103e-01 1.62005402773744e-04
2.45978149840408e+06 1.00028042472684e+00 1.62060833139790e-04
2.45978149848323e+06 1.00042859240167e+00 1.62021790210251e-04
2.45978149856237e+06 1.00042136030039e+00 1.62047645943408e-04
2.45978149864152e+06 9.99970981193644e-01 1.61955401780601e-04
2.45978149872067e+06 1.00012882180392e+00 1.62054885107280e-04
2.45978149879982e+06 9.99742085188367e-01 1.62015511118418e-04
2.45978149887897e+06 1.00043401647762e+00 1.62070003483048e-04
2.45978149895812e+06 1.00076895316781e+00 1.62061583540923e-04
2.45978149903727e+06 1.00029660655344e+00 1.62004795831651e-04
2.45978149911642e+06 1.00020792291159e+00 1.62040395744226e-04
2.45978149919557e+06 1.00047587226373e+00 1.62082738231688e-04
2.45978149927472e+06 1.00000000000000e+00 1.61971369875299e-04
2.45978149935387e+06 1.00042949641432e+00 1.62030717776672e-04
2.45978149943302e+06 1.00025095391416e+00 1.62037802446193e-04
2.45978149951217e+06 1.00079182468808e+00 1.62088542805158e-04
2.45978149959132e+06 1.00030157862307e+00 1.62004630301989e-04
2.45978149967046e+06 1.00045824401688e+00 1.61987293828754e-04
2.45978149974961e+06 1.00052324252707e+00 1.62037625881220e-04
2.45978149982876e+06 1.00049621254856e+00 1.62047866649624e-04
2.45978149990791e+06 9.99950550507549e-01 1.61978697321657e-04
2.45978149998706e+06 9.99850566707456e-01 1.62001739050565e-04
2.45978150006621e+06 1.00037959491554e+00 1.62070764919492e-04
2.45978150014536e+06 1.00026153086227e+00 1.61962563697297e-04
2.45978150022451e+06 1.00013514989253e+00 1.62014915211636e-04
2.45978150030366e+06 9.99946392049317e-01 1.61967970999579e-04
2.45978150038281e+06 1.00023893054579e+00 1.62012487443264e-04
2.45978150046196e+06 1.00044106777636e+00 1.62083863833387e-04
2.45978150054111e+06 1.00006364249120e+00 1.62022529576074e-04
2.45978150062026e+06 1.00002811479370e+00 1.62040230214564e-04
2.45978150069941e+06 1.00046990578018e+00 1.62035904372739e-04
2.45978150077855e+06 1.00037905250795e+00 1.62012068101455e-04
2.45978150085770e+06 9.99653943954108e-01 1.61968765541955e-04
2.45978150093685e+06 1.00040752890671e+00 1.62014363446097e-04
2.45978150101600e+06 1.00042443394343e+00 1.62045251280969e-04
2.45978150109515e+06 1.00020647649133e+00 1.62010920429133e-04
2.45978150117430e+06 1.00049458532578e+00 1.62066902560719e-04
2.45978150125345e+06 1.00038519979403e+00 1.62014131704570e-04
2.45978150133260e+06 1.00061735024488e+00 1.62042415206099e-04
2.45978150141175e+06 1.00016100465458e+00 1.62027407183438e-04
2.45978150149090e+06 1.00028187114710e+00 1.62066207336140e-04
2.45978150157005e+06 1.00030709310029e+00 1.62036500279521e-04
2.45978150164920e+06 1.00081234577544e+00 1.62014109633949e-04
2.45978150172835e+06 9.99926322968286e-01 1.61970200132357e-04
2.45978150180750e+06 9.99958686621480e-01 1.62028863844461e-04
2.45978150188664e+06 1.00000967293545e+00 1.61997236643767e-04
2.45978150196579e+06 9.99956245787301e-01 1.61990383715772e-04
2.45978150204494e+06 1.00059917959043e+00 1.62070036588980e-04
2.45978150212409e+06 1.00028684321672e+00 1.62035926443360e-04
2.45978150220324e+06 9.99934820687281e-01 1.61981842385229e-04
2.45978150228239e+06 1.00016118545711e+00 1.62031556460291e-04
2.45978150236154e+06 1.00007620826716e+00 1.62002489451698e-04
2.45978150244069e+06 1.00024037696605e+00 1.62004895149448e-04
2.45978150251984e+06 1.00026912456861e+00 1.62011527371226e-04
2.45978150259899e+06 1.00018866744195e+00 1.61998152574561e-04
2.45978150267814e+06 1.00012972581658e+00 1.62005546232784e-04
2.45978150275729e+06 9.99967545945539e-01 1.62037979011165e-04
2.45978150283644e+06 1.00000334484684e+00 1.61976534400744e-04
2.45978150291558e+06 1.00017537845586e+00 1.62038332141110e-04
2.45978150299473e+06 1.00004339260764e+00 1.62012652972926e-04
2.45978150307388e+06 1.00049304850426e+00 1.62115237221934e-04
2.45978150315303e+06 9.99899383391046e-01 1.62004597196057e-04
2.45978150323218e+06 1.00028033432558e+00 1.62040296426429e-04
2.45978150331133e+06 1.00026740694455e+00 1.62028102408017e-04
2.45978150339048e+06 1.00010884312415e+00 1.61987536605591e-04
2.45978150346963e+06 1.00076307708552e+00 1.62042371064855e-04
2.45978150354878e+06 1.00005641038993e+00 1.62025939487105e-04
2.45978150362793e+06 1.00029389451546e+00 1.62025376686255e-04
2.45978150370708e+06 1.00005243273423e+00 1.62007918824601e-04
2.45978150378623e+06 1.00011047034694e+00 1.62009044426301e-04
2.45978150386538e+06 1.00027364463190e+00 1.62024063484272e-04
2.45978150394453e+06 1.00009853737984e+00 1.62023544824665e-04
2.45978150402367e+06 1.00029045926736e+00 1.62007466376859e-04
2.45978150410282e+06 1.00049847258021e+00 1.61997192502524e-04
2.45978150418197e+06 9.99896852155600e-01 1.61990747881028e-04
2.45978150426112e+06 1.00035654259274e+00 1.62012012924901e-04
2.45978150434027e+06 1.00038800223327e+00 1.62048175638326e-04
2.45978150441942e+06 1.00016489190901e+00 1.62038729412298e-04
2.45978150449857e+06 9.99995118331641e-01 1.61997909797724e-04
2.45978150457772e+06 1.00017293762168e+00 1.61991078940352e-04
2.45978150465687e+06 1.00001862266078e+00 1.62031567495602e-04
2.45978150473602e+06 1.00068216795253e+00 1.62066725995746e-04
2.45978150481517e+06 1.00035735620413e+00 1.62059939279617e-04
2.45978150489432e+06 1.00068207755127e+00 1.62026325722982e-04
2.45978150497347e+06 1.00066300288416e+00 1.62073501676565e-04
2.45978150505262e+06 1.00003724532155e+00 1.62000469989825e-04
2.45978150513176e+06 9.99869189368233e-01 1.61979558075898e-04
2.45978150521091e+06 9.99757995811167e-01 1.61986311686095e-04
2.45978150529006e+06 1.00012791779126e+00 1.62024438684839e-04
2.45978150536921e+06 1.00007060338867e+00 1.61975916423340e-04
2.45978150544836e+06 9.99712162369352e-01 1.62027771348694e-04
2.45978150552751e+06 1.00010495586972e+00 1.62012520549197e-04
2.45978150560666e+06 9.99842973001120e-01 1.62006219386741e-04
2.45978150568581e+06 1.00006011684183e+00 1.61969880108344e-04
2.45978150576496e+06 1.00030483306864e+00 1.62025045626931e-04
2.45978150584411e+06 1.00016624792800e+00 1.62024869061959e-04
2.45978150592326e+06 1.00033602150538e+00 1.62034878088836e-04
2.45978150600241e+06 1.00014789647102e+00 1.61994753698841e-04
2.45978150608156e+06 9.99873257425198e-01 1.62015279376891e-04
2.45978150616071e+06 9.99923430127777e-01 1.62006715975726e-04
2.45978150623985e+06 1.00062087589425e+00 1.62043629090284e-04
2.45978150631900e+06 1.00008976845705e+00 1.62007698118386e-04
2.45978150639815e+06 1.00001970747597e+00 1.62033233827530e-04
2.45978150647730e+06 9.99692816498448e-01 1.61922207565776e-04
2.45978150655645e+06 1.00016688073686e+00 1.62039457742810e-04
2.45978150663560e+06 1.00025221953188e+00 1.62051773149640e-04
2.45978150671475e+06 1.00036901796743e+00 1.62030761917915e-04
2.45978150679390e+06 9.99792619496009e-01 1.62000668625419e-04
2.45978150687305e+06 1.00055171892583e+00 1.62083069291011e-04
2.45978150695220e+06 9.99935453496142e-01 1.62025983628348e-04
2.45978150703135e+06 1.00033448468386e+00 1.62072574710459e-04
2.45978150711050e+06 1.00001437380128e+00 1.61966392950138e-04
2.45978150718965e+06 1.00020331244702e+00 1.62028874879772e-04
2.45978150726880e+06 9.99756730193444e-01 1.61995095793475e-04
2.45978150734794e+06 1.00038058932947e+00 1.61998152574561e-04
2.45978150742709e+06 1.00036259947755e+00 1.62099401550965e-04
2.45978150750624e+06 1.00009356531021e+00 1.61996055865513e-04
2.45978150758539e+06 1.00035247453577e+00 1.62049146745674e-04
2.45978150766454e+06 1.00033159184335e+00 1.62000337566096e-04
2.45978150774369e+06 1.00090844232110e+00 1.62065986629924e-04
2.45978150782284e+06 1.00049747816629e+00 1.62026292617050e-04
2.45978150790199e+06 9.99844690625172e-01 1.61985804061799e-04
2.45978150798114e+06 9.99802744437791e-01 1.61973952138022e-04
2.45978150806029e+06 1.00032571576106e+00 1.62078235824889e-04
2.45978150813944e+06 9.99883291965714e-01 1.62000778978527e-04
2.45978150821859e+06 1.00045706880043e+00 1.62037316892518e-04
2.45978150829774e+06 1.00014780606976e+00 1.62028532785138e-04
2.45978150837689e+06 1.00000858812026e+00 1.62005899362729e-04
2.45978150845603e+06 1.00052712978150e+00 1.62011472194672e-04
2.45978150853518e+06 1.00044631104978e+00 1.62057820499947e-04
2.45978150861433e+06 1.00011119355707e+00 1.62023070306302e-04
2.45978150869348e+06 1.00018179694574e+00 1.62000999684743e-04
2.45978150877263e+06 1.00037073559148e+00 1.62056054850222e-04
2.45978150885178e+06 1.00029497933065e+00 1.61993959156465e-04
2.45978150893093e+06 9.99638846942702e-01 1.62006186280809e-04
2.45978150901008e+06 1.00003417167851e+00 1.62013226809086e-04
2.45978150908923e+06 1.00024598184453e+00 1.61964671441656e-04
2.45978150916838e+06 1.00045743040549e+00 1.62022364046412e-04
2.45978150924753e+06 1.00001762824685e+00 1.62027672030897e-04
2.45978150932668e+06 1.00047080979284e+00 1.62020465972958e-04
2.45978150940583e+06 1.00007729308235e+00 1.61998351210155e-04
2.45978150948497e+06 1.00003028442408e+00 1.62009243061895e-04
2.45978150956412e+06 1.00013072023050e+00 1.61994290215788e-04
2.45978150964327e+06 9.99793161903605e-01 1.62019406583123e-04
2.45978150972242e+06 9.99850295503658e-01 1.62001297638134e-04
2.45978150980157e+06 9.99761702263069e-01 1.62014727611352e-04
2.45978150988072e+06 1.00013053942797e+00 1.62066262512693e-04
2.45978150995987e+06 1.00027997272051e+00 1.62011063888174e-04
2.45978151003902e+06 1.00003344846839e+00 1.61975574328706e-04
2.45978151011817e+06 1.00035301694337e+00 1.62028245867058e-04
2.45978151019732e+06 1.00080357685265e+00 1.62124407565192e-04
2.45978151027647e+06 9.99735214692158e-01 1.61998991258181e-04
2.45978151035562e+06 1.00009636774946e+00 1.62020168019567e-04
2.45978151043477e+06 1.00014391881532e+00 1.62018258910802e-04
2.45978151051392e+06 1.00042045628773e+00 1.62045582340292e-04
2.45978151059306e+06 1.00013008742164e+00 1.62035275360024e-04
2.45978151067221e+06 1.00039089507378e+00 1.62032902768207e-04
