2453634.51180 15.075 0.003 4.53 609.0
2453639.51760 15.075 0.003 3.40 651.0
2453641.56433 15.071 0.004 5.69 819.0
2453644.52913 15.079 0.003 4.25 714.0
2453651.57063 15.085 0.004 6.19 869.0
2453654.56029 15.102 0.004 4.49 2856.0
2453655.53579 15.070 0.003 4.01 979.0
2453657.52897 15.064 0.003 4.53 1010.0
2453659.53076 15.082 0.004 5.68 1004.0
2453662.53530 15.069 0.004 5.56 1027.0
2453665.49272 15.073 0.004 4.85 1116.0
2453671.50869 15.074 0.004 6.28 1007.0
2453777.84027 15.079 0.004 5.45 1154.0
2453782.87626 15.071 0.003 3.59 853.0
2453785.83792 15.078 0.003 4.25 949.0
2453788.85807 15.074 0.003 3.90 1259.0
2453791.82557 15.072 0.003 4.68 910.0
2453793.86771 15.067 0.003 3.27 837.0
2453795.85514 15.073 0.004 5.40 962.0
2453798.81833 15.070 0.003 4.06 720.0
2453799.84249 15.078 0.004 5.15 941.0
2453800.83740 15.059 0.003 5.63 764.0
2453801.89691 15.057 0.003 4.16 759.0
2453802.86247 15.069 0.003 4.18 736.0
2453803.89775 15.060 0.003 4.06 767.0
2453805.81420 15.062 0.003 4.03 740.0
2453806.78047 15.071 0.003 4.83 903.0
2453806.79367 15.073 0.003 3.91 850.0
2453806.88222 15.068 0.003 3.99 640.0
2453807.79958 15.078 0.004 5.68 1018.0
2453807.86713 15.066 0.003 4.00 846.0
2453808.80726 15.075 0.003 4.05 976.0
2453808.84446 15.057 0.003 4.21 896.0
2453808.90204 15.065 0.003 4.21 833.0
2453809.77007 15.072 0.003 4.49 1153.0
2453809.89236 15.052 0.003 3.86 912.0
2453810.76412 15.067 0.003 4.19 1084.0
2453810.85897 15.064 0.003 3.74 928.0
2453810.91506 15.065 0.004 4.13 2117.0
2453811.78785 15.086 0.003 4.83 852.0
2453811.85057 15.068 0.003 4.20 739.0
2453812.75641 15.070 0.004 5.85 980.0
